,job_id,job_title,company,location,senority,posted_time,employment_type,scrape_time,search_query,search_location,skills
440,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data-driven Decision Making
441,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Engineering
442,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Product Analytics
443,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Deep Learning
444,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
445,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Mining
446,267,Sr. Data Scientist,NEXT Trucking,"El Segundo, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Pipelines
447,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Research
448,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Research Projects
449,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Academic Writing
450,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bioinformatics
451,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Technical Reports
452,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Molecular Medicine
453,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Writing
454,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Laboratory Skills
455,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,RNAseq
456,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Molecular Biology
457,286,Bioinformatics Specialist,University of Southern California,"Los Angeles, California, United States",,Posted 3 hours ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Research Doctorate
458,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
459,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
460,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
461,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Customer Acquisition
462,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Content Marketing
463,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Concert Production
464,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
465,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Data Studio
466,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Drive
467,302,Data Analyst,Live Nation Entertainment,"West Hollywood, California, United States",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Skilled Multi-tasker
468,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Research
469,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Statistics
470,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Applied Mathematics
471,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
472,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
473,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Artificial Intelligence (AI)
474,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
475,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Big Data
476,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Big Data Analytics
477,315,Data Science Fellow,Insight Data Science,Los Angeles Metropolitan Area,,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Applied Physics
478,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
479,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Computer Science
480,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
481,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Engineering
482,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Client Services
483,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
484,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,"Extract, Transform, Load (ETL)"
485,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Relational Databases
486,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Pipelines
487,318,Head of Data,FanAI Inc.,"Santa Monica, California, United States",,Posted 1 month ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Warehousing
488,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
489,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
490,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Written Communication
491,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Artificial Intelligence (AI)
492,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Hadoop
493,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Supervised Learning
494,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Pattern Recognition
495,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
496,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Wrangling
497,325,Senior Data Scientist,Factual Inc,"Los Angeles, California, United States",Mid-Senior level,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Mining
498,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
499,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,A/B Testing
500,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,E-commerce
501,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Analytics
502,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Agile Methodologies
503,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Cohort Analysis
504,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
505,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Web Analytics
506,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Digital Marketing
507,326,Sr. Technical Project Manager (Data Science & Analytics),"Tillster, Inc.","Los Angeles, California, United States",Mid-Senior level,Posted 3 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Documentation
508,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
509,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
510,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Artificial Intelligence (AI)
511,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Network Security
512,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Mining
513,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Structures
514,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Natural Language Processing (NLP)
515,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Security Information and Event Management (SIEM)
516,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Linux
517,359,Senior Security Researcher,Obsidian Security,"Newport Beach, California",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Scala
518,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
519,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
520,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
521,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Visualization
522,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
523,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Artificial Intelligence (AI)
524,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
525,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Looker (Software)
526,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Instrumental Application Monitoring
527,360,Senior Data Analyst-U.S Safety,TikTok,"Los Angeles, California, United States",,Posted 5 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Scripting
528,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
529,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Leadership
530,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
531,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Active DoD Secret Clearance
532,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Non-linear Analysis
533,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Nonparametric Statistics
534,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Predictive Analytics
535,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
536,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Natural Language Processing (NLP)
537,401,Principal Data Scientist,Gallup,"Irvine, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Parametric Modeling
538,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Mathematics
539,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
540,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
541,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Solution Implementation
542,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Engineering
543,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Deep Learning
544,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
545,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Problem Solving
546,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Natural Language Processing (NLP)
547,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,TensorFlow
548,402,Senior Data Scientist,Focus GTS,Los Angeles Metropolitan Area,,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Master's Degree
549,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
550,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
551,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
552,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,ETL Tools
553,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
554,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Predictive Modeling
555,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Snowflake
556,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Business Intelligence (BI)
557,403,Data Analyst - Unilever Prestige,Dermalogica,"Carson, California",Executive,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
558,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
559,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
560,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytics
561,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Customer Journeys
562,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,A/B Testing
563,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Visualization
564,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
565,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Business Acumen
566,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Manipulation
567,412,Senior Data Analyst (Urgent!) $60/hour,Harnham,"Los Angeles County, California, United States",Associate,Posted 5 days ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
568,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Integrity
569,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Winshuttle
570,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SAP Configuration
571,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Master Data Management
572,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Materials Management
573,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,APICS
574,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Master Data
575,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Governance
576,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Apparel
577,460,"Master Data Analyst: SAP S/4 + Material Master, Customer Master, or Vendor Master + support/audit required; Winshuttle a +",KORE1,"Huntington Beach, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SAP Materials Management (SAP MM)
578,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
579,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
580,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
581,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,LTV
582,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Predictive Analytics
583,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Analytics
584,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Predictive Modeling
585,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Web Analytics
586,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,R
587,501,"Senior Data Scientist, Marketing",Internet Brands,"Los Angeles, California, United States",,Posted 3 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Marketing Analytics
588,502,Big Data Engineer,20th Century Fox Digital via Walton Issacson Agency,"Burbank, CA, US",Associate,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytics
